x0,x1,x2,label
-21.841706,-48.815876,45.651888,1.000000
-66.067079,-43.511095,31.906381,-1.000000
-14.983200,-58.333463,30.558012,-1.000000
7.544512,-44.657305,3.036863,-1.000000
-76.333735,-54.098350,-59.129164,-1.000000
-34.788039,-69.743647,-47.879129,-1.000000
-57.413353,-51.070175,18.703852,1.000000
10.914419,-46.960698,9.904110,-1.000000
1.040759,-12.810408,48.870236,-1.000000
-4.166335,-50.353480,-64.037972,-1.000000
-11.961741,-44.499371,-52.767522,1.000000
-9.471669,-48.914461,-50.248886,1.000000
0.515935,-46.952968,6.968318,-1.000000
-3.172750,-49.025933,-62.908924,-1.000000
-54.222426,-6.516688,39.668981,1.000000
-5.520722,-48.323161,-0.170486,1.000000
12.055663,-46.453219,-20.196014,-1.000000
-38.718076,-98.185166,-42.306985,1.000000
-20.178782,-52.714930,50.390397,1.000000
-19.313059,-55.921259,38.255096,-1.000000
-52.147000,-76.285033,-52.038503,-1.000000
-32.922898,-62.699205,-48.216865,-1.000000
-28.943576,-78.399353,-35.523522,1.000000
-28.300174,-73.095584,-29.138266,1.000000
-49.746906,-53.786012,8.125908,1.000000
-8.090402,-46.152314,32.960612,1.000000
-58.262988,-79.410463,-58.098495,-1.000000
-32.937630,-96.546554,-40.891662,1.000000
12.516931,-45.095385,-20.740284,-1.000000
-5.762275,-49.281367,-32.029612,1.000000
-86.097472,-38.446908,-16.491647,1.000000
-81.248115,-35.574287,-18.793067,1.000000
-50.686507,-48.141079,8.693055,1.000000
-60.147218,-27.797751,-8.565235,-1.000000
-3.744001,-43.292123,-27.598411,1.000000
-12.693636,-44.413739,-60.708647,1.000000
-75.206961,-54.967875,-57.719541,-1.000000
-0.585360,-45.765355,34.758417,-1.000000
-34.021544,-65.805838,-49.122885,-1.000000
-13.470973,-87.934701,-61.652208,-1.000000
-5.237495,-45.275243,29.062560,1.000000
-19.689732,-56.337602,31.292637,-1.000000
-33.250193,-22.240868,-33.443564,-1.000000
-68.458190,-60.551862,-58.240594,1.000000
-67.055480,-24.703771,-9.873436,-1.000000
-26.158597,-53.328129,48.717661,1.000000
-39.869275,-69.753894,-48.462787,-1.000000
-5.651648,-73.627457,-60.442188,1.000000
13.288591,-39.308205,-19.121645,-1.000000
-19.734430,-33.255851,10.654528,-1.000000
-2.986537,-11.166320,47.794377,-1.000000
-59.159723,-77.911752,-56.430817,-1.000000
-59.471647,-85.682898,-52.606129,1.000000
3.255657,-43.265609,41.200873,-1.000000
-81.117533,-53.021689,-58.544603,-1.000000
2.947186,-15.089486,46.797271,-1.000000
-44.795721,-94.739990,-39.828011,1.000000
-19.935708,-54.812552,36.135293,-1.000000
-84.401320,-61.342377,-60.424817,-1.000000
3.690349,-46.911579,7.785476,-1.000000
-59.717032,-49.460727,29.347671,1.000000
-86.876632,-45.519715,-17.107614,1.000000
-38.078121,-98.667180,-33.045383,1.000000
-3.353578,-41.723683,35.139525,1.000000
-34.308631,-82.859177,-30.576774,-1.000000
-43.254764,-95.046473,-41.318844,1.000000
-10.650882,-45.019279,-60.535710,1.000000
-4.917998,-16.708571,48.929824,-1.000000
-36.286121,-97.951497,-42.494738,1.000000
-66.993736,-63.466331,-51.978769,1.000000
-3.001115,-41.507398,-29.436587,1.000000
-47.711166,-30.246618,30.097130,1.000000
-30.793598,-60.541045,-52.437597,-1.000000
-59.096698,-38.897104,28.180603,-1.000000
-61.205523,-89.264576,-42.849712,1.000000
-12.501205,-43.099725,34.431421,1.000000
-80.194585,-52.894593,-54.294828,-1.000000
-48.789008,-54.298829,9.640843,1.000000
-74.488037,-59.236841,-54.883460,1.000000
1.373030,-14.162358,49.218691,-1.000000
-64.417054,-23.892322,-8.998963,-1.000000
-62.604755,-64.558304,-56.859840,1.000000
-64.427538,-27.245785,-8.947419,-1.000000
-11.407691,-65.830169,-57.717273,1.000000
-39.983755,-28.081529,33.737557,1.000000
-18.525836,-33.058020,15.793103,-1.000000
-1.924334,-48.096447,-67.473947,-1.000000
-29.013287,-65.077309,-51.531210,-1.000000
-49.251850,-71.133137,-56.304837,-1.000000
-32.975296,-76.511344,-27.370661,-1.000000
-55.647489,-86.913383,-50.639611,1.000000
-3.110781,-46.679826,-22.583868,-1.000000
-64.108107,-62.238128,-56.356610,1.000000
-58.956727,-43.107549,33.655745,-1.000000
3.884658,-41.427357,-1.088242,1.000000
-34.374884,-66.658523,-48.036154,-1.000000
-22.854564,-73.596772,-32.438949,1.000000
-11.477689,-45.686738,33.424007,1.000000
-4.954539,-45.616519,41.179756,-1.000000
-30.451119,-82.191805,-26.925657,-1.000000
-66.063166,-49.702221,23.312858,1.000000
-62.249938,-28.744810,-7.300422,-1.000000
-87.328706,-36.774042,-21.088115,1.000000
-31.206194,-29.163132,-30.190648,-1.000000
-6.617544,-43.443695,-20.814367,1.000000
-41.573064,-27.362418,-29.814349,-1.000000
12.095947,-46.334545,-17.578255,-1.000000
-34.297569,-65.771491,-44.623680,-1.000000
-14.168014,-45.872581,-68.326902,-1.000000
-28.940150,-81.205842,-32.226426,1.000000
-44.842493,-48.888576,6.991273,1.000000
-66.610191,-61.148965,-55.719629,1.000000
-13.869884,-56.943315,38.883053,-1.000000
-13.308317,-41.198099,36.405670,1.000000
-16.291581,-45.037269,36.926205,1.000000
-3.280724,-48.116103,38.191087,-1.000000
-39.810018,-102.998994,-38.881075,1.000000
0.239745,-12.345153,50.188162,-1.000000
-48.915715,-52.540496,9.393739,1.000000
-6.914996,-68.286732,-54.725223,1.000000
-29.338940,-64.213450,-53.905960,-1.000000
-26.821483,-51.527064,49.697255,1.000000
-36.539191,-35.565118,-17.922400,1.000000
-63.310955,-9.515294,40.565623,1.000000
-9.048696,-46.368376,-58.025950,1.000000
-14.042553,-85.043425,-63.123779,-1.000000
-15.600343,-61.080468,35.401477,-1.000000
1.526205,-46.134218,-25.293281,-1.000000
-12.777619,-69.175693,-60.254206,1.000000
-29.032170,-79.433290,-31.338124,-1.000000
-26.153372,-74.193446,-24.408437,-1.000000
-65.739067,-59.649019,-55.672991,1.000000
-62.772483,-40.762055,32.497294,-1.000000
-45.406285,-26.903176,30.155346,1.000000
-50.282960,-51.634663,12.564496,1.000000
-62.558540,-87.659408,-46.624582,1.000000
-16.426518,-82.593023,-64.156773,-1.000000
-3.516669,-16.427687,49.563744,-1.000000
-55.553475,-89.135568,-48.433805,1.000000
-37.344479,-60.323692,-47.822079,-1.000000
-9.103998,-44.347958,34.923086,1.000000
11.367759,-41.881040,-15.298250,-1.000000
-9.452894,-69.117778,-59.489505,1.000000
0.873026,-40.737867,-26.137943,-1.000000
2.131615,-41.496107,0.025813,1.000000
-80.522907,-53.900256,-58.697212,-1.000000
0.509855,-45.587881,46.108669,-1.000000
-45.911128,-52.443619,10.648768,1.000000
-49.313539,-55.005444,7.298407,1.000000
-0.250853,-17.187764,51.857206,-1.000000
-57.845802,-8.870970,35.712406,1.000000
-0.785992,-48.115927,34.345234,-1.000000
-17.238608,-88.666770,-66.016693,-1.000000
-41.066546,-94.180734,-42.437971,1.000000
-11.990521,-66.163757,-59.213454,1.000000
-48.147677,-56.345336,7.401952,1.000000
-58.784477,-85.754114,-50.055790,1.000000
-61.605550,-46.171127,20.513110,1.000000
-6.787052,-43.849018,-51.043624,1.000000
-80.857531,-61.253561,-62.357935,-1.000000
-42.330118,-24.763922,36.475130,1.000000
-11.906965,-59.847725,31.416506,-1.000000
-33.754245,-84.670903,-32.529656,-1.000000
-3.015372,-19.658223,51.351339,-1.000000
-32.178972,-23.699876,-32.514616,-1.000000
-27.809698,-75.282348,-32.338352,-1.000000
-20.732216,-57.996160,53.033998,1.000000
9.688577,-44.516970,-18.117291,-1.000000
-33.883808,-62.204368,-48.628300,-1.000000
-41.289645,-102.002714,-42.605663,1.000000
-30.778677,-76.211322,-31.544599,-1.000000
-12.203342,-87.637958,-66.514440,-1.000000
-23.556012,-74.674569,-31.887440,1.000000
12.049636,-41.804780,-17.752386,-1.000000
-17.789709,-55.023112,34.314434,-1.000000
-64.806709,-13.187236,38.219368,1.000000
-56.470969,-17.333028,41.209715,1.000000
-19.958324,-53.647024,45.744724,1.000000
-6.139379,-42.791811,-66.428043,-1.000000
-1.235633,-48.501651,-0.574815,1.000000
-77.039746,-50.678677,-64.295973,-1.000000
-37.227646,-28.177924,-36.661666,-1.000000
-80.562839,-60.237278,-61.521601,-1.000000
-17.017142,-71.640907,-63.820783,1.000000
-40.983649,-28.123435,34.250221,1.000000
-63.703582,-27.389254,-8.664862,-1.000000
-31.562678,-33.757746,-16.270302,1.000000
-44.847290,-52.273525,5.784031,1.000000
-74.702760,-51.213632,-55.937458,-1.000000
-21.448545,-53.005405,45.358569,1.000000
-61.807108,-48.004852,20.168883,1.000000
-79.870202,-36.084370,-12.907129,1.000000
-4.402348,-41.610348,-57.898114,1.000000
-37.697380,-26.119439,-36.452374,-1.000000
-29.099140,-62.081211,-53.435432,-1.000000
-34.430018,-36.939686,-9.234847,1.000000
13.208539,-43.986111,-20.482941,-1.000000
-21.497554,-32.419116,12.975403,-1.000000
-32.089467,-76.895054,-27.044770,-1.000000
-19.909899,-51.581806,-9.499966,1.000000
1.886851,-46.676715,-26.125696,-1.000000
-12.295320,-39.948029,35.229134,1.000000
-17.127574,-83.314717,-61.067076,-1.000000
-30.400202,-78.610599,-25.576825,-1.000000
-32.836551,-63.319423,-48.339349,-1.000000
-6.027424,-42.367745,46.951871,-1.000000
-5.603861,-47.092796,-1.524357,1.000000
-63.566373,-54.373270,21.803782,1.000000
-60.943503,-41.550761,31.041586,-1.000000
-62.536860,-41.728818,27.608498,-1.000000
-58.976388,-83.260211,-46.659420,1.000000
-42.423432,-57.511792,12.689513,1.000000
-47.391295,-23.809854,25.619437,1.000000
-0.519288,-44.894779,37.554361,-1.000000
-14.885235,-56.064121,39.102555,-1.000000
-4.301171,-46.158411,38.221360,-1.000000
-4.767775,-48.551776,-65.788187,-1.000000
-74.322215,-57.373522,-58.913005,-1.000000
14.732893,-44.665269,-20.714930,-1.000000
1.882574,-11.244730,52.382229,-1.000000
-2.963788,-40.730999,-64.470807,-1.000000
-9.051925,-47.084546,-52.125455,1.000000
-4.951908,-45.662045,-28.616654,1.000000
-76.375282,-58.179576,-59.682893,-1.000000
-4.193350,-46.685211,-28.178068,1.000000
-44.396980,-51.340310,11.506611,1.000000
-57.500685,-88.157018,-46.747235,1.000000
-62.448093,-42.333421,33.713619,-1.000000
2.755910,-42.700471,-25.370696,-1.000000
-12.717698,-51.661947,38.920930,-1.000000
-39.167166,-96.162320,-39.884840,1.000000
3.873082,-44.733446,-19.983799,-1.000000
4.072605,-46.082717,2.022026,-1.000000
-6.635262,-44.492074,33.057880,1.000000
-5.811658,-41.542365,-28.169262,1.000000
-8.399566,-82.973604,-61.733353,-1.000000
-70.223488,-59.576781,-52.258981,1.000000
-40.699064,-96.555490,-37.360577,1.000000
-17.008618,-29.431791,11.215605,-1.000000
-79.707360,-32.816108,-19.408039,1.000000
-10.225683,-87.271758,-65.727196,-1.000000
-40.930765,-29.319208,-34.217092,-1.000000
-61.770826,-45.705883,20.743339,1.000000
-42.261549,-22.944821,34.263670,1.000000
-59.419724,-46.382890,37.036460,-1.000000
-5.398873,-44.030659,-63.137505,-1.000000
-63.484662,-50.804254,26.739011,1.000000
-54.429671,-86.047372,-50.052173,1.000000
-60.168259,-51.665497,20.229657,1.000000
-68.852419,-60.417296,-55.187925,1.000000
-28.379712,-32.571042,-15.114895,1.000000
-13.699329,-52.016082,38.766649,-1.000000
-42.645549,-34.388805,-32.515686,-1.000000
-17.782776,-33.381653,15.296569,-1.000000
-32.074393,-88.167744,-29.970966,-1.000000
5.444975,-46.689052,-19.043323,-1.000000
-32.446641,-62.302212,-52.792148,-1.000000
10.859468,-43.789163,-19.990547,-1.000000
-62.969124,-51.351393,21.410221,1.000000
-82.740004,-52.698958,-56.553537,-1.000000
-55.471592,-86.224275,-52.035697,1.000000
-11.886907,-78.692789,-63.980388,-1.000000
-22.674701,-27.720211,14.934840,-1.000000
-26.405944,-51.273447,47.442241,1.000000
-58.026194,-40.867229,23.956739,-1.000000
-46.614474,-24.477920,33.735960,1.000000
-36.964279,-96.761495,-36.893520,1.000000
-18.935907,-85.315544,-62.359607,-1.000000
-11.880190,-67.509422,-59.977398,1.000000
-58.505946,-47.559017,21.155120,1.000000
-57.608616,-74.804071,-54.214274,-1.000000
-14.339780,-75.427797,-63.128533,1.000000
-20.670967,-80.627542,-33.521628,1.000000
-52.428834,-53.368950,0.749606,1.000000
5.102584,-42.039429,2.469890,-1.000000
12.562056,-45.312397,-20.309452,-1.000000
-7.528917,-43.365372,35.054142,1.000000
0.421645,-39.468901,41.277802,-1.000000
0.586027,-43.911194,-19.386560,-1.000000
-14.684552,-65.552769,-65.347938,1.000000
-69.057779,-59.897083,-53.779979,1.000000
-18.662292,-51.085307,45.868845,1.000000
3.973991,-46.336118,-1.104618,-1.000000
-48.086923,-56.842068,10.639013,1.000000
1.136836,-44.654506,6.708216,-1.000000
-52.561461,-11.804541,37.057144,1.000000
-10.371336,-68.907696,-59.142939,1.000000
-50.485034,-47.666110,8.234198,1.000000
-78.259325,-38.186012,-15.145652,1.000000
-61.542425,-22.571631,-12.765330,-1.000000
-63.171081,-28.150578,-11.039569,-1.000000
11.813615,-48.526160,-18.658567,-1.000000
-32.087878,-62.279192,-48.450203,-1.000000
-36.592178,-65.651945,-53.292525,-1.000000
-10.011829,-47.957406,-56.249442,1.000000
0.853454,-43.381638,-2.267259,1.000000
-5.444553,-44.407530,43.575201,-1.000000
-64.019240,-53.446237,20.034070,1.000000
-1.299856,-13.342159,51.971191,-1.000000
-9.560366,-44.042197,29.928981,1.000000
-44.443113,-74.886342,-55.321213,-1.000000
-46.415702,-53.571393,9.902449,1.000000
14.524544,-47.836326,-21.249700,-1.000000
-85.336982,-41.503272,-14.175948,1.000000
14.830259,-40.037380,-17.649067,-1.000000
-0.116885,-43.752762,40.322729,-1.000000
-1.641694,-16.157775,57.071732,-1.000000
-65.051662,-27.185898,-4.953470,-1.000000
-34.607033,-69.723825,-48.765589,-1.000000
-61.757079,-14.729959,41.543557,1.000000
-52.059584,-36.902472,29.505340,-1.000000
-25.183923,-51.234275,48.975605,1.000000
-19.783636,-30.609820,14.582101,-1.000000
-43.482261,-29.365922,32.690972,1.000000
-21.889467,-77.924578,-27.389949,1.000000
-14.895783,-52.745987,33.463487,-1.000000
-36.916818,-19.069541,-33.949864,-1.000000
-55.694117,-28.889465,-12.749371,-1.000000
-28.146275,-78.243439,-30.616798,-1.000000
-56.785757,-89.483679,-48.515475,1.000000
-65.968550,-62.607330,-60.382513,1.000000
-80.761657,-35.533820,-12.309621,1.000000
-38.330752,-46.699925,-16.191327,-1.000000
-15.447039,-56.136385,37.217881,-1.000000
-30.008034,-34.731826,-16.426882,1.000000
-71.365486,-62.159701,-59.695471,1.000000
-26.314084,-36.177919,15.633700,-1.000000
-74.730194,-53.976165,-58.864848,-1.000000
-77.758967,-53.770008,-58.055747,-1.000000
-29.279453,-27.411781,-18.358008,1.000000
-54.051410,-8.281056,40.535840,1.000000
-78.932289,-30.680743,-13.847182,1.000000
-84.980076,-41.047636,-22.165628,1.000000
-80.725093,-53.152394,-58.441429,-1.000000
-14.795041,-58.179980,45.540396,-1.000000
-63.555078,-38.866684,27.893007,-1.000000
-19.353736,-47.644372,47.124850,1.000000
-58.391239,-8.760368,43.044003,1.000000
-45.496667,-22.496736,31.296864,1.000000
-81.852016,-35.832659,-19.095843,1.000000
-65.790697,-27.917487,-4.231102,-1.000000
-83.298322,-35.618545,-18.892128,1.000000
-50.785235,-71.026285,-50.612265,-1.000000
4.123269,-45.006991,9.428818,-1.000000
-50.334882,-52.780433,13.706100,1.000000
-41.310764,-97.788621,-38.036107,1.000000
-61.752450,-9.021397,35.154617,1.000000
-36.180690,-64.842839,-47.253676,-1.000000
-41.697323,-25.684091,30.136019,1.000000
-14.692695,-58.240933,38.432975,-1.000000
-2.316737,-44.366597,-68.375332,-1.000000
-49.082584,-49.116924,14.788123,1.000000
-80.258297,-34.372308,-18.072859,1.000000
-17.643630,-35.897786,14.748465,-1.000000
-74.431900,-61.692853,-58.889602,1.000000
-58.997044,-26.388352,-10.690574,-1.000000
-58.178700,-12.306198,39.343088,1.000000
-22.659022,-58.886911,41.599383,-1.000000
-5.265567,-44.994609,1.386106,1.000000
-62.837444,-35.093061,-7.957843,-1.000000
-27.717931,-79.288297,-32.111312,1.000000
-24.638890,-79.594809,-29.529917,-1.000000
-74.484323,-51.957613,-61.665421,-1.000000
-40.166255,-21.799560,27.901870,1.000000
-62.148398,-49.226885,27.894025,1.000000
-47.664293,-35.395868,40.170397,1.000000
-8.516966,-10.494167,45.541553,-1.000000
-20.293094,-75.065598,-38.089030,1.000000
-22.810822,-53.137208,46.154209,1.000000
-27.347682,-76.655615,-31.455036,1.000000
-15.497359,-72.054071,-57.449216,1.000000
-30.719338,-78.852147,-27.657371,-1.000000
-30.222743,-83.305204,-28.219464,-1.000000
-64.370318,-60.680991,-54.288326,1.000000
-12.454567,-81.288362,-64.742572,-1.000000
-29.597027,-35.526750,-15.957206,1.000000
-3.916659,-45.572170,34.173565,1.000000
-58.684777,-49.486266,17.082818,1.000000
-70.109273,-34.605004,-10.018388,-1.000000
-55.933705,-74.813505,-55.687460,-1.000000
-60.715694,-27.758524,-5.071094,-1.000000
-27.993699,-70.391012,-31.451343,1.000000
-11.647763,-45.071853,38.642465,1.000000
-31.712128,-61.583318,-53.567168,-1.000000
-61.505322,-58.047946,-54.047111,1.000000
-19.740988,-44.366097,50.892505,1.000000
-68.461426,-61.043519,-60.255521,1.000000
-65.039634,-39.107416,27.383732,-1.000000
-35.496252,-35.725178,-15.380435,1.000000
-68.857617,-61.515460,-58.296363,1.000000
-12.996954,-32.059715,13.750370,-1.000000
-38.317261,-29.241560,-36.156792,-1.000000
-15.473129,-72.932138,-57.964884,1.000000
-17.383189,-54.210259,36.434734,-1.000000
-6.408250,-50.151625,-62.627106,-1.000000
-21.444548,-33.089501,15.105068,-1.000000
5.468679,-47.653985,39.631577,-1.000000
-2.481853,-41.169233,43.418494,-1.000000
7.882778,-45.824508,8.433575,-1.000000
-1.354997,-46.590898,3.545822,1.000000
-25.087209,-75.533772,-32.518757,-1.000000
-42.589597,-28.431146,33.289310,1.000000
-39.546455,-29.261442,32.650025,1.000000
-1.988898,-50.142574,38.235556,-1.000000
-72.920431,-58.262589,-60.138382,-1.000000
3.351770,-42.942955,36.967981,-1.000000
-36.012382,-82.889331,-27.800746,-1.000000
-75.959838,-37.590394,-19.095965,1.000000
-2.835293,-42.299981,-38.193656,1.000000
-60.895077,-50.341037,26.325436,1.000000
-12.482974,-86.299865,-66.558515,-1.000000
-21.698552,-31.149218,9.704826,-1.000000
-9.476993,-46.759598,-31.174844,1.000000
-33.226232,-59.057833,-47.912342,-1.000000
-85.533284,-33.590647,-19.866811,1.000000
-30.515287,-29.258853,-15.171036,1.000000
-62.923198,-50.760747,14.436294,1.000000
-16.176729,-59.320629,35.596717,-1.000000
-13.360371,-58.295711,34.392818,-1.000000
-30.286124,-32.971248,-9.714663,1.000000
-66.618853,-12.107414,38.113123,1.000000
-3.170475,-48.525490,-61.219714,-1.000000
-59.259087,-14.078707,40.890080,1.000000
-57.809242,-8.501612,39.032284,1.000000
-6.233527,-47.515928,-21.144655,1.000000
-30.992316,-71.265531,-31.189617,1.000000
-1.522748,-13.146392,47.261375,-1.000000
-61.461363,-47.242706,33.112283,-1.000000
-4.088510,-46.800745,-29.069133,1.000000
-58.594082,-86.139946,-51.823531,1.000000
-9.526803,-49.192363,32.997434,1.000000
-48.337081,-50.699359,6.291272,1.000000
-33.070197,-26.787213,-39.621987,-1.000000
-5.459518,-48.319488,-63.519006,-1.000000
-63.650054,-17.233120,42.607074,1.000000
-46.029382,-22.751339,31.744946,1.000000
-54.877708,-72.660992,-56.541870,-1.000000
8.486165,-48.557022,-20.749000,-1.000000
-11.791898,-47.568885,36.966355,1.000000
-78.059702,-49.137366,-64.353965,-1.000000
-30.963494,-31.753148,-12.915504,1.000000
-32.608687,-96.332715,-40.172010,1.000000
-26.421405,-75.986432,-27.697096,1.000000
-85.672895,-38.627070,-20.551561,1.000000
-52.651047,-74.041701,-56.300016,-1.000000
-0.607686,-14.642067,54.016472,-1.000000
-31.171731,-81.220277,-31.691200,1.000000
-63.375806,-26.723957,-8.597979,-1.000000
-10.984840,-43.508868,-66.259215,-1.000000
-12.478469,-56.739134,39.101377,-1.000000
-62.717407,-41.714665,30.405207,-1.000000
-15.636057,-27.305653,16.361842,-1.000000
10.281584,-44.396247,-21.320812,-1.000000
-59.750962,-40.949550,26.684197,-1.000000
-8.119120,-47.091545,-51.444246,1.000000
-12.288339,-46.063785,-50.963052,1.000000
-61.345928,-21.293478,-9.734499,-1.000000
