x,y,label
0.784455,-0.760304,0.000000
-0.198583,0.320820,0.000000
0.457096,-0.526877,0.000000
-0.446671,0.429328,0.000000
-0.499274,0.554240,0.000000
0.560523,-0.529780,0.000000
-0.543102,0.516504,0.000000
-0.561892,0.552430,0.000000
0.727033,-0.824253,0.000000
0.113745,-0.130587,0.000000
0.530032,-0.548868,0.000000
0.648672,-0.632255,0.000000
-0.557241,0.517973,0.000000
0.372013,-0.338670,0.000000
-0.186057,0.257667,0.000000
0.843512,-0.832521,0.000000
0.707421,-0.682548,0.000000
-0.158750,0.162508,0.000000
0.239258,-0.239252,0.000000
-0.670682,0.619660,0.000000
0.737086,-0.714706,0.000000
-0.211095,0.204216,0.000000
-0.290671,0.438680,0.000000
-0.127780,0.239033,0.000000
-0.299506,0.326789,0.000000
0.390936,-0.444893,0.000000
-0.481524,0.402865,0.000000
-0.035724,0.119951,0.000000
-0.493606,0.512185,0.000000
0.658168,-0.624217,0.000000
0.568317,-0.691678,0.000000
0.210601,-0.145021,0.000000
0.204786,-0.172654,0.000000
0.588511,-0.667031,0.000000
0.709850,-0.743192,0.000000
0.715263,-0.696616,0.000000
0.775660,-0.771950,0.000000
0.749053,-0.769713,0.000000
-0.534603,0.527285,0.000000
-0.751091,0.733274,0.000000
0.146595,-0.135807,0.000000
0.568029,-0.463979,0.000000
0.207228,-0.388718,0.000000
-0.557468,0.540721,0.000000
-0.712771,0.725252,0.000000
0.481008,-0.460078,0.000000
0.761635,-0.787934,0.000000
0.254485,-0.378704,0.000000
0.211680,-0.188487,0.000000
0.876688,-0.754546,0.000000
-0.361856,0.253396,0.000000
0.650678,-0.589596,0.000000
0.721125,-0.744355,0.000000
-0.369413,0.365076,0.000000
-0.492631,0.418180,0.000000
0.538354,-0.562004,0.000000
-0.397169,0.489096,0.000000
0.362172,-0.320972,0.000000
0.389341,-0.266848,0.000000
0.685155,-0.601900,0.000000
0.486868,-0.455820,0.000000
0.829961,-0.706647,0.000000
-0.258703,0.289745,0.000000
-0.567782,0.626330,0.000000
0.762377,-0.783348,0.000000
0.424943,-0.420238,0.000000
0.267147,-0.316462,0.000000
0.217914,-0.147940,0.000000
-0.583174,0.499856,0.000000
0.799509,-0.744188,0.000000
-0.243858,0.230377,0.000000
-0.015790,0.098609,0.000000
-0.554440,0.607535,0.000000
0.404910,-0.276170,0.000000
0.699111,-0.647437,0.000000
0.572941,-0.684102,0.000000
-0.212279,0.207544,0.000000
-0.106211,0.023338,0.000000
-0.181641,0.144993,0.000000
0.678824,-0.571964,0.000000
0.812292,-0.767211,0.000000
-0.156199,0.106777,0.000000
0.653494,-0.725175,0.000000
-0.714822,0.717140,0.000000
-0.572711,0.486687,0.000000
0.542596,-0.590053,0.000000
-0.141552,0.163615,0.000000
0.682508,-0.600815,0.000000
-0.711588,0.754634,0.000000
-0.232788,0.070770,0.000000
0.337821,-0.316299,0.000000
-0.297418,0.302511,0.000000
0.872261,-0.842995,0.000000
0.413878,-0.299594,0.000000
0.376540,-0.522432,0.000000
0.220529,-0.262327,0.000000
0.749410,-0.707627,0.000000
-0.866106,0.754271,0.000000
0.090633,0.013732,0.000000
-0.584164,0.610211,0.000000
0.782724,-0.722861,0.000000
-0.609974,0.569602,0.000000
-0.245132,0.302674,0.000000
-0.236533,0.312085,0.000000
-0.505067,0.521534,0.000000
-0.042073,0.058647,0.000000
-0.218797,0.237913,0.000000
-0.709294,0.648246,0.000000
0.654086,-0.664518,0.000000
0.755756,-0.766541,0.000000
-0.800041,0.827151,0.000000
-0.599453,0.670151,0.000000
-0.076827,0.001977,0.000000
-0.475591,0.466752,0.000000
-0.583630,0.688385,0.000000
0.002258,-0.054838,0.000000
0.646898,-0.705040,0.000000
0.037741,-0.023435,0.000000
0.283952,-0.224245,0.000000
0.819203,-0.818395,0.000000
-0.720174,0.814146,0.000000
-0.319309,0.379893,0.000000
-0.450544,0.510070,0.000000
-0.123177,0.162359,0.000000
0.461297,-0.296707,0.000000
-0.141466,0.126959,0.000000
-0.388877,0.247206,0.000000
-0.096652,0.210090,0.000000
0.611114,-0.643479,0.000000
-0.508423,0.516051,0.000000
0.398909,-0.306310,0.000000
0.125984,-0.239281,0.000000
-0.133842,0.045337,0.000000
-0.849400,0.736173,0.000000
0.269575,-0.325729,0.000000
0.793346,-0.762259,0.000000
-0.782317,0.819382,0.000000
-0.746018,0.765553,0.000000
0.457787,-0.557684,0.000000
-0.655559,0.492210,0.000000
-0.696985,0.700829,0.000000
0.818363,-0.851723,0.000000
-0.412349,0.444833,0.000000
0.572642,-0.523006,0.000000
-0.536830,0.546605,0.000000
0.834260,-0.780511,0.000000
-0.333006,0.349213,0.000000
-0.517804,0.555285,0.000000
0.775934,-0.825762,0.000000
-0.426767,0.414066,0.000000
0.619705,-0.605791,0.000000
0.749573,-0.691553,0.000000
-0.734903,0.707061,0.000000
-0.675917,0.712769,0.000000
-0.407915,0.389118,0.000000
-0.681575,0.673264,0.000000
0.861986,-0.803330,0.000000
-0.078578,-0.062353,0.000000
-0.681577,0.589902,0.000000
-0.709615,0.604809,0.000000
0.135491,-0.300503,0.000000
0.283053,-0.331013,0.000000
-0.311408,0.364401,0.000000
0.727185,-0.747330,0.000000
-0.462541,0.476527,0.000000
0.481100,-0.404081,0.000000
0.016532,0.077350,0.000000
0.533398,-0.538286,0.000000
-0.342841,0.438554,0.000000
-0.771471,0.777985,0.000000
-0.098965,0.039752,0.000000
-0.798681,0.756651,0.000000
0.124943,-0.229633,0.000000
0.331390,-0.394191,0.000000
-0.606631,0.581315,0.000000
0.807987,-0.751165,0.000000
0.418852,-0.297175,0.000000
-0.371331,0.273596,0.000000
0.530463,-0.502686,0.000000
-0.696799,0.623222,0.000000
0.066972,-0.033406,0.000000
0.417457,-0.426726,0.000000
0.148551,-0.278016,0.000000
0.399267,-0.333626,0.000000
-0.348957,0.306177,0.000000
0.621146,-0.658899,0.000000
-0.649255,0.573612,0.000000
0.581816,-0.628081,0.000000
0.364190,-0.333933,0.000000
-0.241060,0.227679,0.000000
0.261907,-0.238667,0.000000
0.007847,0.017745,0.000000
-0.077244,0.170628,0.000000
0.399600,-0.423838,0.000000
-0.149007,0.044578,0.000000
-0.693298,0.768762,0.000000
0.810478,-0.833918,0.000000
-0.118136,0.196950,0.000000
0.321983,-0.294874,0.000000
-0.607160,0.597887,0.000000
0.695260,-0.670598,0.000000
0.826974,-0.689017,0.000000
0.238111,-0.091246,0.000000
-0.274540,0.279446,0.000000
0.871493,-0.860166,0.000000
-0.486902,0.563004,0.000000
0.229125,-0.288923,0.000000
-0.704872,0.728424,0.000000
-0.687036,0.685207,0.000000
-0.473482,0.495678,0.000000
-0.398757,0.339829,0.000000
-0.231178,0.118779,0.000000
-0.560518,0.413936,0.000000
0.506294,-0.585305,0.000000
-0.543160,0.510727,0.000000
-0.111400,0.090668,0.000000
-0.413778,0.550761,0.000000
0.052379,0.025827,0.000000
-0.245810,0.177780,0.000000
0.300242,-0.275656,0.000000
0.103222,-0.132006,0.000000
0.222930,-0.243037,0.000000
-0.384181,0.397285,0.000000
0.554249,-0.510467,0.000000
-0.746350,0.722361,0.000000
-0.516639,0.591865,0.000000
-0.656488,0.575741,0.000000
-0.738033,0.738481,0.000000
0.189153,-0.005470,0.000000
-0.656561,0.672335,0.000000
0.169446,-0.068103,0.000000
0.656465,-0.649994,0.000000
0.783981,-0.742913,0.000000
0.704148,-0.708163,0.000000
0.535055,-0.547105,0.000000
0.228708,-0.283826,0.000000
-0.818312,0.848739,0.000000
0.405663,-0.465875,0.000000
-0.694875,0.741939,0.000000
-0.471086,0.547828,0.000000
-0.582342,0.608260,0.000000
-0.478812,0.458571,0.000000
-0.747498,0.779598,0.000000
0.641680,-0.663507,0.000000
0.095244,-0.029091,0.000000
0.200903,-0.330403,0.000000
0.355661,-0.379392,0.000000
0.032528,-0.173299,0.000000
-0.027709,-0.078008,0.000000
-0.778705,0.875144,0.000000
0.412203,-0.348904,0.000000
-0.750206,0.699332,0.000000
0.510166,-0.616409,0.000000
-0.391018,0.181395,0.000000
0.302749,-0.341180,0.000000
-0.722965,0.894114,0.000000
-0.193142,0.223893,0.000000
0.727815,-0.767383,0.000000
-0.682817,0.715703,0.000000
0.303616,-0.413992,0.000000
-0.730357,0.709333,0.000000
0.841563,-0.834529,0.000000
0.468452,-0.474540,0.000000
0.396923,-0.341004,0.000000
-0.306728,0.331099,0.000000
-0.486575,0.533833,0.000000
-0.270202,0.221527,0.000000
0.769929,-0.706444,0.000000
0.189063,-0.073879,0.000000
-0.012866,-0.055734,0.000000
0.220670,-0.283440,0.000000
0.163746,-0.069291,0.000000
0.029870,-0.043400,0.000000
-0.027445,0.126710,0.000000
-0.221709,0.190417,0.000000
0.551515,-0.448628,0.000000
-0.668334,0.677631,0.000000
-0.536499,0.554759,0.000000
-0.443446,0.554088,0.000000
-0.527699,0.502118,0.000000
-0.075331,0.008784,0.000000
-0.795293,0.763574,0.000000
0.231850,-0.199865,0.000000
0.089088,-0.199803,0.000000
-0.531252,0.576328,0.000000
-0.644935,0.606838,0.000000
0.135503,-0.054340,0.000000
-0.688132,0.518832,0.000000
-0.259463,0.203845,0.000000
0.126255,-0.245506,0.000000
-0.712239,0.653815,0.000000
0.003379,0.014133,0.000000
-0.588519,0.575846,0.000000
-0.536149,0.518232,0.000000
0.684860,-0.696116,0.000000
-0.626079,0.640461,0.000000
0.515481,-0.586795,0.000000
-0.505156,0.555138,0.000000
-0.421389,0.468247,0.000000
-0.390772,0.417998,0.000000
-0.710802,0.750155,0.000000
-0.184260,0.205220,0.000000
0.353090,-0.209188,0.000000
-0.137083,0.130924,0.000000
-0.326074,0.304360,0.000000
0.189173,-0.242456,0.000000
0.375973,-0.448965,0.000000
-0.012680,-0.075317,0.000000
-0.730035,0.667188,0.000000
-0.219405,0.214407,0.000000
-0.657270,0.680909,0.000000
0.048178,-0.044562,0.000000
-0.803530,0.749398,0.000000
-0.452140,0.515793,0.000000
0.254809,-0.202525,0.000000
0.074267,-0.085556,0.000000
-0.887139,0.840970,0.000000
-0.761393,0.800173,0.000000
0.153996,-0.140704,0.000000
-0.627115,0.524717,0.000000
-0.699062,0.694255,0.000000
0.440534,-0.422005,0.000000
-0.071044,0.007426,0.000000
-0.428561,0.441985,0.000000
0.648792,-0.751663,0.000000
-0.488883,0.583366,0.000000
0.526236,-0.437993,0.000000
0.012730,-0.030586,0.000000
0.217662,-0.191962,0.000000
-0.499887,0.329480,0.000000
0.420904,-0.502670,0.000000
0.043119,-0.063892,0.000000
0.353623,-0.429434,0.000000
0.775580,-0.725064,0.000000
-0.516204,0.657434,0.000000
0.422921,-0.506120,0.000000
0.395059,-0.454277,0.000000
0.775580,-0.758931,0.000000
0.041871,0.072052,0.000000
0.348413,-0.434848,0.000000
-0.107186,0.124795,0.000000
-0.303027,0.431813,0.000000
0.720235,-0.837032,0.000000
0.469672,-0.560257,0.000000
0.189711,-0.219664,0.000000
-0.664888,0.628077,0.000000
0.703401,-0.645942,0.000000
-0.390319,0.407407,0.000000
-0.863259,0.737750,0.000000
0.718296,-0.681851,0.000000
0.233542,-0.274380,0.000000
-0.411940,0.502057,0.000000
-0.757013,0.712636,0.000000
0.401060,-0.446076,0.000000
-0.227753,0.266017,0.000000
-0.361946,0.415893,0.000000
0.188650,-0.156965,0.000000
-0.356549,0.237359,0.000000
-0.042807,0.080852,0.000000
-0.787575,0.714438,0.000000
-0.054016,0.070652,0.000000
-0.090393,-0.010280,0.000000
-0.287559,0.319119,0.000000
0.552590,-0.609626,0.000000
-0.082222,-0.008474,0.000000
0.808166,-0.757691,0.000000
-0.185497,0.202584,0.000000
-0.074206,0.030791,0.000000
-0.504419,0.607033,0.000000
-0.520571,0.489412,0.000000
0.127889,-0.125619,0.000000
-0.252563,0.271578,0.000000
0.311718,-0.355535,0.000000
0.201224,-0.167909,0.000000
0.708349,-0.746070,0.000000
0.668940,-0.698048,0.000000
-0.497909,0.594262,0.000000
-0.836098,0.762517,0.000000
-0.064988,-0.105621,0.000000
0.678548,-0.564638,0.000000
0.801324,-0.621059,0.000000
0.745315,-0.773972,0.000000
-0.743684,0.606729,0.000000
0.083050,-0.105005,0.000000
-0.649373,0.629134,0.000000
0.246471,-0.259901,0.000000
-0.181846,0.103118,0.000000
-0.279704,0.320685,0.000000
0.783773,-0.746684,0.000000
-0.360279,0.254609,0.000000
-0.482390,0.531830,0.000000
0.890629,-0.745482,0.000000
0.755580,-0.743420,0.000000
-0.037990,0.014137,0.000000
-0.806384,0.796343,0.000000
-0.783584,0.827089,0.000000
0.581608,-0.703985,0.000000
-0.426052,0.437676,0.000000
-0.521961,0.494351,0.000000
-0.586364,0.717025,0.000000
0.772056,-0.784372,0.000000
-0.733345,0.851283,0.000000
-0.603881,0.525835,0.000000
-0.143592,0.185118,0.000000
0.757906,-0.735321,0.000000
0.425402,-0.486853,0.000000
0.276101,-0.263557,0.000000
-0.560305,0.646043,0.000000
-0.475561,0.452666,0.000000
-0.801791,0.682152,0.000000
0.101091,-0.102333,0.000000
-0.751969,0.688158,0.000000
-0.676516,0.652309,0.000000
0.821238,-0.827007,0.000000
0.379423,-0.500031,0.000000
-0.567120,0.452875,0.000000
-0.246660,0.280747,0.000000
0.462123,-0.499085,0.000000
-0.546469,0.365114,0.000000
0.314194,-0.258697,0.000000
-0.165693,0.184952,0.000000
-0.758470,0.707992,0.000000
0.404794,-0.497908,0.000000
0.792004,-0.732903,0.000000
-0.238678,0.263381,0.000000
-0.305712,0.474188,0.000000
0.321943,-0.292231,0.000000
0.045149,-0.017735,0.000000
-0.018966,0.007162,0.000000
-0.517886,0.575641,0.000000
-0.322057,0.366258,0.000000
0.431718,-0.343208,0.000000
0.385747,-0.422610,0.000000
0.270648,-0.301436,0.000000
0.594001,-0.627879,0.000000
0.649882,-0.593963,0.000000
-0.471386,0.577337,0.000000
-0.595459,0.563014,0.000000
0.380118,-0.410154,0.000000
-0.563707,0.585915,0.000000
-0.130167,0.112789,0.000000
-0.341103,0.408424,0.000000
-0.723456,0.564231,0.000000
0.296233,-0.354690,0.000000
-0.316641,0.261316,0.000000
0.246636,-0.410710,0.000000
-0.716626,0.648487,0.000000
0.296647,-0.361358,0.000000
-0.205568,0.191348,0.000000
0.573360,-0.494662,0.000000
0.236521,-0.253850,0.000000
0.187344,-0.260234,0.000000
-0.428492,0.424465,0.000000
0.384401,-0.310214,0.000000
0.275262,-0.344273,0.000000
0.782832,-0.847220,0.000000
0.336446,-0.296951,0.000000
0.359374,-0.375039,0.000000
-0.049961,0.095745,0.000000
0.181532,-0.182497,0.000000
-0.805947,0.855562,0.000000
-0.115727,0.042536,0.000000
0.741225,-0.742079,0.000000
-0.509400,0.494501,0.000000
0.709276,-0.795252,0.000000
-0.627184,0.516629,0.000000
0.181753,-0.133263,0.000000
0.728144,-0.752960,0.000000
-0.844243,0.771957,0.000000
-0.001010,-0.005791,0.000000
-0.572452,0.652215,0.000000
0.056283,-0.217556,0.000000
0.004897,-0.110725,0.000000
0.192850,-0.258108,0.000000
0.258979,-0.155658,0.000000
-0.456447,0.476429,0.000000
0.829492,-0.775235,0.000000
-0.030902,-0.049720,0.000000
0.328644,-0.407807,0.000000
-0.097127,0.128793,0.000000
0.468356,-0.464236,0.000000
0.238499,-0.199697,0.000000
-0.061871,0.048601,0.000000
-0.429820,0.449488,0.000000
-0.760905,0.772086,0.000000
0.477282,-0.422285,0.000000
0.081712,-0.024648,0.000000
0.202787,-0.317329,0.000000
-0.268756,0.109850,0.000000
0.265759,-0.194925,0.000000
0.724294,-0.640309,0.000000
-0.257333,0.185164,0.000000
0.721774,-0.853284,0.000000
0.751203,-0.744200,0.000000
-0.630076,0.695897,0.000000
-0.579904,0.707013,0.000000
-0.084992,0.121500,0.000000
0.805874,-0.832159,0.000000
0.234440,-0.297594,0.000000
0.262537,-0.261728,0.000000
-0.394647,0.373486,0.000000
-0.583469,0.511693,0.000000
0.284971,-0.140102,0.000000
0.205812,-0.079582,0.000000
0.507453,-0.427123,0.000000
-0.433416,0.368302,0.000000
0.285356,-0.224897,0.000000
-0.307773,0.353002,0.000000
-0.346716,0.378009,0.000000
0.638965,-0.550601,0.000000
-0.634490,0.679417,0.000000
-0.548903,0.601230,0.000000
-0.128337,0.173373,0.000000
0.705163,-0.681065,0.000000
0.480514,-0.606634,0.000000
0.696810,-0.690897,0.000000
0.037242,-0.076571,0.000000
0.355208,-0.445706,0.000000
-0.513032,0.631954,0.000000
0.188646,-0.066387,0.000000
0.141899,-0.045788,0.000000
-0.707475,0.725521,0.000000
-0.092763,0.188266,0.000000
0.164682,-0.163830,0.000000
-0.800648,0.814988,0.000000
0.025998,-0.103318,0.000000
-0.124797,0.152869,0.000000
0.218648,-0.214378,0.000000
-0.322620,0.230508,0.000000
-0.444480,0.440860,0.000000
-0.228966,0.223329,0.000000
0.501880,-0.374773,0.000000
-0.736346,0.799576,0.000000
-0.025402,0.026212,0.000000
-0.541762,0.559354,0.000000
0.845726,-0.842600,0.000000
-0.042751,0.028403,0.000000
-0.773873,0.697334,0.000000
-0.332371,0.321690,0.000000
0.612044,-0.664801,0.000000
-0.389805,0.301394,0.000000
0.847241,-0.811092,0.000000
0.218597,-0.190930,0.000000
0.363994,-0.490333,0.000000
0.430373,-0.439048,0.000000
0.825202,-0.754795,0.000000
-0.149315,0.224213,0.000000
-0.377619,0.450156,0.000000
0.374322,-0.371570,0.000000
-0.177742,0.117988,0.000000
-0.033325,-0.043304,0.000000
-0.816030,0.840397,0.000000
-0.517908,0.544727,0.000000
-0.712687,0.803715,0.000000
-0.506465,0.584245,0.000000
-0.296027,0.286677,0.000000
0.689530,-0.777508,0.000000
-0.619244,0.596680,0.000000
-0.426768,0.442128,0.000000
0.348821,-0.363111,0.000000
0.386975,-0.427838,0.000000
-0.034315,0.052197,0.000000
0.363268,-0.398904,0.000000
-0.796631,0.752220,0.000000
0.540507,-0.518484,0.000000
0.583005,-0.611430,0.000000
0.775696,-0.758435,0.000000
-0.067628,0.086946,0.000000
-0.418794,0.338224,0.000000
-0.135424,0.101395,0.000000
0.543604,-0.441938,0.000000
-0.766283,0.684112,0.000000
0.127522,-0.277192,0.000000
0.549768,-0.681421,0.000000
0.520850,-0.518792,0.000000
0.132083,-0.129897,0.000000
-0.050993,0.042677,0.000000
-0.108621,0.194477,0.000000
0.632291,-0.821289,0.000000
-0.620712,0.648709,0.000000
0.347031,-0.236620,0.000000
0.381086,-0.460832,0.000000
-0.340671,0.313814,0.000000
-0.213429,0.160191,0.000000
-0.870523,0.807283,0.000000
0.139203,-0.162274,0.000000
0.605639,-0.504701,0.000000
-0.762716,0.892639,0.000000
0.031139,-0.054894,0.000000
-0.233609,0.368318,0.000000
0.770248,-0.767732,0.000000
0.336657,-0.212652,0.000000
-0.809072,0.802474,0.000000
-0.788280,0.797547,0.000000
-0.807570,0.833413,0.000000
-0.434126,0.658905,0.000000
0.047652,0.012543,0.000000
-0.159613,0.109601,0.000000
0.742731,-0.674213,0.000000
-0.486294,0.460708,0.000000
-0.431518,0.396888,0.000000
-0.317312,0.381560,0.000000
0.195588,-0.193390,0.000000
0.405191,-0.385493,0.000000
-0.524443,0.525432,0.000000
-0.800288,0.824088,0.000000
0.118475,-0.088425,0.000000
0.690009,-0.826973,0.000000
-0.671088,0.718222,0.000000
-0.381011,0.311572,0.000000
-0.363510,0.261524,0.000000
-0.765305,0.761174,0.000000
-0.295627,0.301565,0.000000
-0.230023,0.180984,0.000000
-0.351108,0.409871,0.000000
-0.014732,-0.080174,0.000000
0.352404,-0.381180,0.000000
0.409872,-0.451229,0.000000
-0.420099,0.416805,0.000000
0.424966,-0.405247,0.000000
-0.758797,0.687528,0.000000
0.207259,-0.156045,0.000000
