x,y,label
-0.033913,-0.434210,0.000000
0.037472,0.477869,0.000000
-0.014244,-1.042639,0.000000
0.009890,0.664021,0.000000
0.054461,-0.625917,0.000000
0.066384,0.043005,0.000000
-0.003457,-0.757795,0.000000
0.067679,0.552530,0.000000
0.004606,1.095631,0.000000
-0.041870,0.098088,0.000000
-0.029720,1.099786,0.000000
-0.074027,-0.250723,0.000000
-0.044407,-0.513063,0.000000
-0.017901,0.840005,0.000000
0.040179,-1.102487,0.000000
0.086038,-0.506307,0.000000
-0.069109,0.456033,0.000000
0.019641,-0.730547,0.000000
-0.052027,0.933396,0.000000
0.023735,-0.070977,0.000000
-0.006554,-0.596927,0.000000
-0.091545,-0.301628,0.000000
0.046415,-0.518234,0.000000
-0.030250,0.463249,0.000000
-0.026695,-0.905128,0.000000
-0.053488,0.864698,0.000000
-0.032714,-0.855526,0.000000
0.021395,-0.493647,0.000000
-0.009462,0.331449,0.000000
0.016433,-0.353959,0.000000
0.018096,0.006999,0.000000
0.066033,0.175272,0.000000
-0.017139,-0.582258,0.000000
-0.073843,0.136885,0.000000
0.053361,1.033833,0.000000
-0.016574,-1.162764,0.000000
0.055730,0.222799,0.000000
0.019169,-0.436184,0.000000
-0.006557,0.852097,0.000000
0.017439,-0.965807,0.000000
0.097551,-1.071968,0.000000
0.103849,-0.232891,0.000000
0.003469,0.391727,0.000000
0.008010,-1.224467,0.000000
0.053812,0.742395,0.000000
-0.042283,-0.366315,0.000000
0.016654,1.013494,0.000000
-0.001293,0.970322,0.000000
0.015695,0.685300,0.000000
-0.041668,0.522260,0.000000
-0.079478,0.247457,0.000000
-0.103649,0.689043,0.000000
-0.055869,-0.771877,0.000000
-0.022934,0.745210,0.000000
-0.014660,0.142884,0.000000
0.096862,0.682032,0.000000
0.055300,-0.018775,0.000000
-0.048105,0.299524,0.000000
0.017385,-0.407221,0.000000
-0.020354,-0.166331,0.000000
-0.014218,-0.329489,0.000000
0.009266,0.552580,0.000000
0.030959,-0.752869,0.000000
-0.016963,1.038535,0.000000
0.053193,0.783830,0.000000
-0.057097,0.871317,0.000000
0.000317,1.044053,0.000000
0.129884,-0.137619,0.000000
0.011154,0.939671,0.000000
0.071661,-0.167973,0.000000
0.004576,-0.923806,0.000000
0.029039,-1.079677,0.000000
-0.002839,-0.998654,0.000000
-0.008520,-0.765202,0.000000
-0.038974,-0.362416,0.000000
0.021515,1.178783,0.000000
-0.042577,-0.616271,0.000000
0.033279,1.015981,0.000000
0.054264,0.720481,0.000000
0.018327,0.841883,0.000000
-0.014312,0.662830,0.000000
0.022698,1.079820,0.000000
-0.015434,-0.922907,0.000000
0.046777,-0.087918,0.000000
-0.091570,-0.375691,0.000000
-0.016780,-0.519760,0.000000
-0.099541,-0.145542,0.000000
-0.074753,-0.035566,0.000000
0.068193,1.169448,0.000000
0.044759,-0.538184,0.000000
-0.035974,1.024978,0.000000
-0.075125,-0.796609,0.000000
-0.148226,0.404757,0.000000
-0.027175,-0.455326,0.000000
0.121021,1.143448,0.000000
0.021744,0.294888,0.000000
-0.027979,-1.057264,0.000000
0.023254,0.988903,0.000000
-0.078048,-0.507426,0.000000
-0.014866,1.018014,0.000000
0.004974,-1.185176,0.000000
-0.004305,-0.666796,0.000000
0.039540,-0.521793,0.000000
0.017232,0.451012,0.000000
0.033416,0.721538,0.000000
-0.034419,0.347705,0.000000
0.044891,-1.043953,0.000000
0.081447,-0.185928,0.000000
-0.048507,-0.030312,0.000000
-0.044385,-0.356460,0.000000
0.066789,-0.164782,0.000000
-0.009567,-0.051810,0.000000
0.070191,0.109004,0.000000
-0.022127,0.291417,0.000000
0.072752,-0.707207,0.000000
0.006574,0.951741,0.000000
0.012911,0.771636,0.000000
0.078236,0.705363,0.000000
-0.018089,0.728190,0.000000
-0.047056,0.059479,0.000000
-0.022428,1.102286,0.000000
0.022617,-0.305268,0.000000
-0.078288,-0.204277,0.000000
0.031874,0.783177,0.000000
-0.026939,0.885137,0.000000
0.057391,-0.134239,0.000000
-0.119713,0.853453,0.000000
-0.039328,0.327608,0.000000
-0.084323,-0.262875,0.000000
-0.041311,0.965946,0.000000
0.012383,0.007604,0.000000
-0.008961,0.823330,0.000000
-0.012669,0.745560,0.000000
-0.007959,-0.976497,0.000000
0.010169,0.895579,0.000000
-0.050427,-0.779426,0.000000
0.035342,0.749741,0.000000
0.033133,0.629067,0.000000
0.019252,0.571886,0.000000
0.027827,1.033053,0.000000
0.014821,0.275404,0.000000
0.101754,-0.397591,0.000000
-0.004355,0.189510,0.000000
-0.015354,0.445784,0.000000
-0.037676,-0.305208,0.000000
-0.051613,-0.583319,0.000000
-0.062224,-0.044291,0.000000
-0.044440,0.987986,0.000000
-0.003534,0.306751,0.000000
0.016715,0.946236,0.000000
0.002557,-0.065577,0.000000
-0.038277,1.098086,0.000000
0.045009,0.684432,0.000000
0.036971,-0.323384,0.000000
-0.007982,-0.113012,0.000000
-0.032646,1.221958,0.000000
0.027421,1.104194,0.000000
0.009399,-0.208385,0.000000
-0.072406,0.814469,0.000000
-0.003399,0.985223,0.000000
0.013102,-0.609907,0.000000
-0.044985,0.055487,0.000000
0.009492,0.615569,0.000000
-0.072741,-0.990271,0.000000
0.066809,0.758194,0.000000
0.062397,-0.681813,0.000000
-0.012626,-0.030629,0.000000
0.018173,-0.289648,0.000000
-0.120496,0.586451,0.000000
-0.057817,-0.653065,0.000000
-0.014689,-0.075668,0.000000
-0.053607,-0.553705,0.000000
0.035720,-1.061116,0.000000
0.099865,0.829887,0.000000
-0.058831,-0.656931,0.000000
-0.041873,-0.600571,0.000000
0.011772,-1.085063,0.000000
0.080556,0.021341,0.000000
-0.061119,-0.553850,0.000000
0.012452,0.164035,0.000000
0.091065,0.519610,0.000000
-0.082588,-1.101154,0.000000
-0.064053,-0.728269,0.000000
-0.021180,-0.289472,0.000000
-0.026029,0.914265,0.000000
0.040630,-0.954129,0.000000
0.012083,0.564077,0.000000
-0.088748,1.132085,0.000000
0.025771,-0.990054,0.000000
-0.028877,-0.359155,0.000000
0.063722,0.646294,0.000000
-0.031379,1.039199,0.000000
-0.031831,-0.599016,0.000000
0.027057,0.349148,0.000000
0.038146,0.550016,0.000000
0.022405,-0.244387,0.000000
-0.084280,0.419956,0.000000
0.026902,0.087440,0.000000
-0.051715,1.062084,0.000000
0.011764,0.088154,0.000000
-0.071187,0.056649,0.000000
0.022316,0.428986,0.000000
-0.040330,-0.821811,0.000000
-0.064132,0.052148,0.000000
0.035691,-1.107229,0.000000
0.012082,0.274415,0.000000
-0.030699,0.074244,0.000000
0.072559,0.785915,0.000000
-0.022033,0.714165,0.000000
0.001605,-0.179257,0.000000
0.013446,0.370624,0.000000
-0.030983,-0.471820,0.000000
0.023557,-0.261016,0.000000
-0.026673,-1.028430,0.000000
-0.020582,-0.966607,0.000000
0.068132,0.772282,0.000000
-0.052029,1.130391,0.000000
-0.120639,-0.028732,0.000000
0.080547,-0.879065,0.000000
0.127466,-1.005776,0.000000
-0.020263,-1.074299,0.000000
-0.096842,0.954886,0.000000
-0.015524,-0.132975,0.000000
-0.014311,0.904042,0.000000
-0.009496,-0.358059,0.000000
-0.055669,0.201500,0.000000
0.028978,0.424540,0.000000
0.026225,-1.082196,0.000000
-0.074720,0.434792,0.000000
0.034960,0.717162,0.000000
0.102634,-1.156905,0.000000
0.008598,-1.059953,0.000000
-0.016866,0.036859,0.000000
-0.007100,1.133299,0.000000
0.030763,1.138918,0.000000
-0.086534,-0.909051,0.000000
0.008220,0.610748,0.000000
-0.019523,0.718642,0.000000
0.092391,0.921635,0.000000
-0.008709,-1.100561,0.000000
0.083394,1.120501,0.000000
-0.055187,0.798829,0.000000
0.029363,0.232433,0.000000
0.015970,-1.055871,0.000000
-0.043452,-0.645062,0.000000
0.008870,-0.381596,0.000000
0.060626,0.853017,0.000000
-0.016190,0.656356,0.000000
-0.084598,1.049306,0.000000
-0.000878,-0.143842,0.000000
-0.045121,1.018323,0.000000
-0.017117,0.939621,0.000000
-0.004079,-1.165485,0.000000
-0.085283,-0.621868,0.000000
-0.080783,0.721246,0.000000
0.024103,0.372933,0.000000
-0.026136,-0.679677,0.000000
-0.128237,0.644587,0.000000
0.039242,-0.405095,0.000000
0.013618,0.247943,0.000000
-0.035694,1.036945,0.000000
-0.065842,-0.638306,0.000000
0.041790,-1.078272,0.000000
0.017468,0.355009,0.000000
0.119130,0.551472,0.000000
0.021009,-0.434286,0.000000
0.019385,-0.044466,0.000000
-0.008346,0.018475,0.000000
0.040839,0.773241,0.000000
0.031254,0.486712,0.000000
0.062586,-0.547955,0.000000
-0.026066,-0.571595,0.000000
-0.021770,-0.404525,0.000000
-0.023955,-0.863999,0.000000
0.039540,-0.879531,0.000000
0.074919,0.741559,0.000000
-0.022942,0.819164,0.000000
-0.021239,-0.558807,0.000000
0.015704,0.812906,0.000000
-0.012288,0.171796,0.000000
0.047603,0.529995,0.000000
-0.112589,0.910532,0.000000
-0.041335,-0.460272,0.000000
-0.039121,0.408677,0.000000
-0.116018,-0.464814,0.000000
-0.048182,0.965281,0.000000
-0.045758,-0.465280,0.000000
-0.010055,0.280662,0.000000
0.055648,-0.755205,0.000000
-0.012253,-0.346745,0.000000
-0.051541,-0.316486,0.000000
-0.002848,0.603132,0.000000
0.052459,-0.491167,0.000000
-0.048798,-0.438077,0.000000
-0.045529,-1.152621,0.000000
0.027927,-0.447879,0.000000
-0.011077,-0.519309,0.000000
0.032374,0.103030,0.000000
-0.000682,-0.257407,0.000000
0.035083,1.174865,0.000000
-0.051754,0.111909,0.000000
-0.000604,-1.048854,0.000000
-0.010535,0.709865,0.000000
-0.060795,-1.063862,0.000000
-0.078174,0.808798,0.000000
0.034287,-0.222750,0.000000
-0.017548,-1.047299,0.000000
-0.051114,1.142826,0.000000
-0.004809,-0.003381,0.000000
0.056401,0.865970,0.000000
-0.114037,-0.193633,0.000000
-0.074832,-0.081757,0.000000
-0.046144,-0.318876,0.000000
0.073059,-0.293193,0.000000
0.014129,0.659643,0.000000
0.038366,-1.134713,0.000000
-0.057008,-0.013306,0.000000
-0.055977,-0.520750,0.000000
0.022391,0.159750,0.000000
0.002914,-0.659442,0.000000
0.027437,-0.309851,0.000000
-0.009384,0.078116,0.000000
0.013907,0.621765,0.000000
0.007906,1.083988,0.000000
0.038888,-0.636090,0.000000
0.040350,-0.075208,0.000000
-0.080994,-0.367778,0.000000
-0.112363,0.267715,0.000000
0.050087,-0.325753,0.000000
0.059386,-0.964920,0.000000
-0.051031,0.312893,0.000000
-0.092992,-1.113734,0.000000
0.004952,-1.057410,0.000000
0.046542,0.937604,0.000000
0.089880,0.909987,0.000000
0.025815,0.146012,0.000000
-0.018586,-1.158264,0.000000
-0.044657,-0.376204,0.000000
0.000573,-0.370711,0.000000
-0.014963,0.543152,0.000000
-0.050753,0.774397,0.000000
0.102438,-0.300572,0.000000
0.089258,-0.201804,0.000000
0.056802,-0.660845,0.000000
-0.046043,0.566900,0.000000
0.042751,-0.360803,0.000000
0.031981,0.467238,0.000000
0.022127,0.512457,0.000000
0.062483,-0.841150,0.000000
0.031769,0.929073,0.000000
0.037001,0.813267,0.000000
0.031845,0.213341,0.000000
0.017040,-0.980211,0.000000
-0.089181,-0.768730,0.000000
0.004181,-0.981256,0.000000
-0.027810,-0.080478,0.000000
-0.063992,-0.566331,0.000000
0.084091,0.809627,0.000000
0.086450,-0.180335,0.000000
0.067961,-0.132714,0.000000
0.012761,1.013281,0.000000
0.067531,0.198718,0.000000
0.000603,-0.232293,0.000000
0.010140,1.142427,0.000000
-0.054674,-0.091441,0.000000
0.019850,0.196340,0.000000
0.003019,-0.306195,0.000000
-0.065133,0.391120,0.000000
-0.002560,0.626030,0.000000
-0.003986,0.319821,0.000000
0.089878,-0.619887,0.000000
0.044711,1.086061,0.000000
0.000572,0.036497,0.000000
0.012439,0.778607,0.000000
0.002211,-1.193827,0.000000
-0.010146,0.050314,0.000000
-0.054121,1.040300,0.000000
-0.007553,0.462491,0.000000
-0.037305,-0.902866,0.000000
-0.062516,0.488751,0.000000
0.025561,-1.172618,0.000000
0.019563,-0.289579,0.000000
-0.089335,-0.604101,0.000000
-0.006134,-0.614773,0.000000
0.049785,-1.117227,0.000000
0.052961,0.264124,0.000000
0.051292,0.585325,0.000000
0.001946,-0.527425,0.000000
-0.042252,0.209113,0.000000
-0.054185,-0.007057,0.000000
0.017230,1.171271,0.000000
0.018964,0.751396,0.000000
0.064367,1.072258,0.000000
0.054999,0.771249,0.000000
-0.006611,0.412034,0.000000
-0.062210,-1.037353,0.000000
-0.015955,0.859788,0.000000
0.010862,0.614402,0.000000
-0.010104,-0.503412,0.000000
-0.028895,-0.576159,0.000000
0.012644,0.061174,0.000000
-0.025198,-0.538937,0.000000
-0.031403,1.095203,0.000000
0.015573,-0.748820,0.000000
-0.020100,-0.844593,0.000000
0.012205,-1.084795,0.000000
0.013660,0.109300,0.000000
-0.056971,0.535292,0.000000
-0.024062,0.167457,0.000000
0.071889,-0.696884,0.000000
-0.058104,1.025584,0.000000
-0.105833,-0.286176,0.000000
-0.093092,-0.870582,0.000000
0.001455,-0.735138,0.000000
0.001546,-0.185248,0.000000
-0.005881,0.066234,0.000000
0.060709,0.214322,0.000000
-0.133642,-1.027836,0.000000
0.019797,0.897617,0.000000
0.078072,-0.412704,0.000000
-0.056389,-0.595326,0.000000
-0.018990,0.462791,0.000000
-0.037645,0.264189,0.000000
-0.044717,1.186388,0.000000
-0.016313,-0.213176,0.000000
0.071374,-0.785129,0.000000
0.091869,1.170513,0.000000
-0.016797,-0.060835,0.000000
0.095253,0.425627,0.000000
0.001779,-1.087516,0.000000
0.087685,-0.388420,0.000000
-0.004665,1.139535,0.000000
0.006553,1.121349,0.000000
0.018274,1.160350,0.000000
0.158943,0.772889,0.000000
0.042564,-0.024826,0.000000
-0.035363,0.190363,0.000000
0.048450,-1.001931,0.000000
-0.018092,0.669631,0.000000
-0.024488,0.585771,0.000000
0.045430,0.494177,0.000000
0.001554,-0.275049,0.000000
0.013929,-0.559098,0.000000
0.000699,0.742373,0.000000
0.016829,1.148607,0.000000
0.021248,-0.146301,0.000000
-0.096848,-1.072668,0.000000
0.033329,0.982391,0.000000
-0.049101,0.489730,0.000000
-0.072115,0.441965,0.000000
-0.002921,1.079384,0.000000
0.004199,0.422278,0.000000
-0.034675,0.290626,0.000000
0.041552,0.538093,0.000000
-0.067109,-0.046274,0.000000
-0.020347,-0.518722,0.000000
-0.029244,-0.608890,0.000000
-0.002329,0.591781,0.000000
0.013943,-0.587050,0.000000
-0.050395,1.022706,0.000000
0.036214,-0.256895,0.000000
0.003150,0.316596,0.000000
