x0,x1,x2,label
-2.661476,-78.722883,-62.502349,-1.000000
-27.003975,-31.236499,-9.555188,1.000000
-29.537637,-62.174611,-49.786560,-1.000000
-16.669995,-47.998100,49.005138,1.000000
-86.245788,-29.910631,-14.366948,1.000000
-37.884645,-26.745460,31.657942,1.000000
-30.091519,-62.844864,-51.073742,-1.000000
-16.088017,-29.683330,12.751673,-1.000000
-81.894311,-31.269783,-11.315909,1.000000
7.137494,-43.946529,-18.816573,-1.000000
-32.827365,-51.531582,-12.013931,1.000000
-4.343252,-81.030116,-61.488180,-1.000000
0.645081,-14.970689,47.820037,-1.000000
-52.278851,-5.257161,36.193462,1.000000
-40.461587,-22.334918,-31.767128,-1.000000
-32.380954,-18.647272,-33.941535,-1.000000
-55.394811,-3.907355,37.158038,1.000000
-33.757397,-23.817438,-31.331710,-1.000000
-14.711618,-29.816111,16.870180,-1.000000
-49.683872,-29.782528,-3.972745,-1.000000
-41.057154,-55.996513,7.435347,1.000000
-22.279003,-47.330177,44.848935,1.000000
-63.484216,-61.101068,-56.171228,1.000000
-52.058724,-42.675982,32.340128,-1.000000
-30.904220,-58.921602,-48.547090,-1.000000
-78.242735,-51.484040,-61.951871,-1.000000
-56.931616,-81.666564,-43.829422,1.000000
-49.531212,-72.998701,-50.359038,-1.000000
-39.065693,-93.605627,-35.252194,1.000000
-29.591316,-77.234774,-30.376203,-1.000000
-18.938606,-48.143716,44.914607,1.000000
-40.260614,-28.313850,26.894419,1.000000
-77.843327,-53.722500,-58.267272,-1.000000
-28.875821,-64.952456,-47.974440,-1.000000
-55.562796,-83.521151,-45.976264,1.000000
-57.998658,-26.554299,-10.590025,-1.000000
-48.328119,-37.442271,29.599958,-1.000000
-33.222796,-19.568422,-37.638954,-1.000000
-1.369006,-12.343111,48.588074,-1.000000
-28.858571,-28.663365,-16.948995,1.000000
-57.884246,-12.663674,38.706561,1.000000
-44.802411,-52.330136,4.790273,1.000000
-82.031485,-32.074641,-15.441172,1.000000
-81.286544,-33.752489,-13.199361,1.000000
-45.575788,-19.985606,30.512852,1.000000
-32.940524,-67.009960,-44.901893,-1.000000
-47.971813,-53.204611,9.618643,1.000000
-73.360427,-53.408675,-60.926048,-1.000000
-32.265055,-90.446715,-37.268360,1.000000
-5.655295,-16.615622,51.398640,-1.000000
-41.590613,-90.000168,-42.220467,1.000000
-36.386339,-96.244423,-37.655452,1.000000
-9.672624,-72.417440,-62.646682,1.000000
-60.259054,-49.032869,16.526599,1.000000
-16.123061,-81.885498,-60.109231,-1.000000
-66.866168,-52.375307,-56.843600,-1.000000
-18.888050,-31.059742,4.091459,-1.000000
-22.762274,-59.137612,51.630053,1.000000
-0.555865,-12.602070,45.753208,-1.000000
-62.810681,-62.793005,-54.870907,1.000000
-53.637006,-88.056527,-43.919951,1.000000
-54.716140,-6.818063,39.175552,1.000000
-1.342126,-12.475450,47.030449,-1.000000
-32.291713,-19.706773,-31.056793,-1.000000
-29.218866,-32.788217,-6.814579,1.000000
-56.446284,-10.718940,35.959966,1.000000
-64.563149,-65.676101,-55.186408,1.000000
-5.463884,-64.172305,-57.405284,1.000000
-75.616392,-56.097131,-64.163722,-1.000000
-7.929205,-14.086472,47.069570,-1.000000
-72.793412,-52.395645,-55.484874,-1.000000
-61.512279,-58.693361,-54.500544,1.000000
-19.110379,-30.576819,10.660069,-1.000000
-61.426423,-46.385838,21.868491,1.000000
-54.667217,-8.496404,39.793146,1.000000
-47.084724,-23.725633,31.722849,1.000000
-50.167208,-72.466696,-50.276498,-1.000000
-57.206780,-12.476229,42.334719,1.000000
-38.046067,-96.308117,-43.271644,1.000000
-42.586207,-25.417070,28.861173,1.000000
-26.633909,-75.480356,-33.637147,1.000000
-83.079546,-34.601091,-17.100362,1.000000
12.264823,-38.506615,-20.403036,-1.000000
-49.693369,-24.675143,29.500340,1.000000
-59.166704,-28.956809,-7.543125,-1.000000
-36.964959,-17.913106,-33.542011,-1.000000
-19.878620,-52.444879,42.551299,1.000000
-75.230862,-50.194534,-60.176021,-1.000000
-72.477169,-58.020451,-58.350823,1.000000
-44.002138,-49.694788,2.957661,1.000000
-64.631813,-56.139158,-55.373645,1.000000
-56.973874,-88.932736,-50.226162,1.000000
-25.249358,-71.695507,-35.387307,1.000000
-3.212129,-7.757649,53.781192,-1.000000
-56.169053,-6.197814,37.727804,1.000000
-45.744291,-57.257387,8.244928,1.000000
-13.948126,-26.233886,16.144172,-1.000000
-55.026013,-50.050893,24.399402,1.000000
-54.845872,-13.507990,38.237280,1.000000
-63.682231,-23.457718,-3.760359,-1.000000
-24.716707,-74.037125,-25.748792,1.000000
-52.272795,-54.312637,6.558370,1.000000
-43.376847,-47.044339,3.804929,1.000000
-19.126740,-28.461311,14.135602,-1.000000
-51.730352,-73.427755,-49.219939,-1.000000
-10.783220,-58.303844,34.453625,-1.000000
11.883282,-42.894290,-20.868537,-1.000000
-32.629826,-31.738800,-17.697434,1.000000
-62.679357,-63.152823,-56.021021,1.000000
-14.743276,-26.355014,15.539928,-1.000000
-1.804576,-9.679150,51.961701,-1.000000
-39.849643,-92.563586,-44.181481,1.000000
13.624534,-39.029727,-17.907732,-1.000000
-55.920065,-84.311071,-48.954829,1.000000
-13.311741,-67.149582,-58.330562,1.000000
-56.366447,-40.622183,34.011861,-1.000000
-9.490333,-66.893738,-56.125793,1.000000
-19.263727,-55.133503,36.988354,-1.000000
-52.459846,-70.811165,-57.482369,-1.000000
-8.741262,-72.655687,-59.161409,1.000000
-44.243424,-52.575475,8.945273,1.000000
-48.305700,-48.924357,8.103984,1.000000
-78.899916,-52.636871,-60.183732,-1.000000
-15.542918,-30.298950,8.981639,-1.000000
-60.295997,-28.798482,-10.900212,-1.000000
-60.566959,-41.529033,33.446606,-1.000000
-34.923121,-96.473012,-38.430372,1.000000
-67.909653,-25.864626,-13.665120,-1.000000
-74.323425,-37.651157,-17.319089,1.000000
-26.145909,-73.747569,-31.769775,1.000000
-52.054940,-75.658576,-50.382281,-1.000000
-18.448564,-33.959491,4.525605,-1.000000
-20.459072,-73.311529,-32.037443,1.000000
-32.695980,-21.078303,-32.767947,-1.000000
-40.952370,-20.794224,-31.798029,-1.000000
-45.426447,-46.820366,-12.347165,-1.000000
-16.921643,-51.311378,42.443809,1.000000
-57.463337,-26.727881,-6.167838,-1.000000
-52.158383,-20.425316,-8.641479,-1.000000
-20.763042,-56.071248,41.422052,1.000000
-15.869620,-75.317140,-53.109762,1.000000
-42.869529,-24.089104,26.471500,1.000000
-48.390263,-10.705905,41.326112,1.000000
-18.707183,-28.978576,14.639551,-1.000000
-61.191571,-38.877813,31.882120,-1.000000
-38.729036,-89.868024,-39.996007,1.000000
-72.603351,-52.117794,-53.769747,-1.000000
-33.104973,-19.071993,-34.648150,-1.000000
-35.187657,-95.827843,-40.173467,1.000000
-44.009091,-21.154501,33.378357,1.000000
-70.061837,-57.506367,-52.385332,1.000000
-65.340776,-61.630261,-51.208432,1.000000
-16.070016,-81.656117,-65.224164,-1.000000
-26.287007,-29.353754,-18.149695,1.000000
-63.998994,-25.600678,-13.456842,-1.000000
-62.450314,-46.688035,19.787584,1.000000
-51.375176,-86.425970,-47.408165,1.000000
-22.523701,-78.774616,-29.371894,-1.000000
-40.755107,-46.151894,-10.947232,-1.000000
-14.653432,-53.195998,36.101209,-1.000000
-28.175743,-62.843619,-44.771070,-1.000000
-66.833531,-61.583982,-50.940793,1.000000
-65.155864,-59.155955,-56.034949,1.000000
-13.127541,-77.246166,-59.377208,-1.000000
-47.540576,-77.328991,-56.259813,-1.000000
-84.633302,-33.521348,-12.499190,1.000000
0.437700,-10.457409,46.979619,-1.000000
-63.250974,-24.732551,-7.707787,-1.000000
-30.624792,-63.757757,-41.040850,-1.000000
-12.751295,-78.775266,-62.351656,-1.000000
12.342034,-35.209319,-19.442401,-1.000000
-70.104359,-52.575213,-57.636610,-1.000000
-56.811275,-2.126120,36.240406,1.000000
-4.051283,-68.560137,-58.891645,1.000000
-18.555207,-50.968331,42.648223,1.000000
-79.327296,-36.039280,-19.834702,1.000000
-77.606415,-55.762898,-56.464795,-1.000000
-57.600564,-43.460819,30.912307,-1.000000
-1.063605,-7.740995,50.439046,-1.000000
-14.881244,-54.245460,33.038608,-1.000000
-78.066998,-52.585544,-60.909280,-1.000000
-27.550242,-80.814234,-28.205275,1.000000
-58.428874,-35.805737,27.766123,-1.000000
-9.931941,-74.369998,-56.359537,1.000000
-57.452745,-88.165062,-47.160836,1.000000
-20.197603,-50.075424,48.086898,1.000000
-9.865997,-55.203077,35.268944,-1.000000
-24.930446,-79.885005,-28.663919,-1.000000
14.293139,-41.335228,-13.983241,-1.000000
-12.399925,-71.723416,-59.140775,1.000000
-23.838562,-50.897827,43.133920,1.000000
-59.160034,-12.866776,37.406431,1.000000
-18.484857,-34.870855,14.934859,-1.000000
-41.403115,-95.481362,-40.247389,1.000000
-13.685471,-81.627245,-62.509399,-1.000000
-56.206040,-71.265416,-48.327191,-1.000000
-24.931762,-79.969292,-29.268493,1.000000
-39.581148,-22.622139,28.350558,1.000000
-41.427146,-94.505236,-35.881657,1.000000
-25.431776,-78.665061,-33.916029,1.000000
-55.231378,-13.589798,31.044018,1.000000
-61.528476,-27.215872,-4.597095,-1.000000
-18.019846,-52.112101,45.877250,1.000000
-38.924945,-18.150325,-32.705494,-1.000000
-25.714205,-64.273047,-48.060304,-1.000000
-10.643584,-72.182698,-56.965497,1.000000
-58.104468,-42.540921,28.850211,-1.000000
-36.994375,-91.592377,-36.803508,1.000000
-33.410951,-31.672169,-9.157042,1.000000
-59.513987,-49.799386,18.828342,1.000000
-13.463419,-69.489788,-59.357104,1.000000
10.152654,-43.651779,-20.518438,-1.000000
-70.947992,-56.639229,-53.404013,-1.000000
-12.505816,-86.148866,-63.932994,-1.000000
-37.600536,-89.791029,-36.139844,1.000000
-56.339015,-39.846507,25.291735,-1.000000
-17.840913,-50.711488,44.189850,1.000000
-81.101084,-37.482771,-14.741568,1.000000
-59.722196,-40.533967,22.809381,-1.000000
-53.116822,-11.871379,33.597036,1.000000
-28.649770,-73.628591,-32.675013,-1.000000
10.162646,-45.227458,-17.534484,-1.000000
-54.252639,-13.786860,35.317161,1.000000
9.552065,-42.237849,-18.678182,-1.000000
-44.440156,-49.317736,4.859426,1.000000
-60.509588,-37.674785,27.501031,-1.000000
-26.389353,-82.990252,-31.076184,-1.000000
-79.220832,-37.712950,-13.084223,1.000000
-18.700986,-57.693568,35.459666,-1.000000
-29.162041,-82.925979,-24.763621,-1.000000
-14.662571,-57.500606,33.326777,-1.000000
-28.399225,-66.106059,-43.404252,-1.000000
-37.337057,-23.613274,-33.820935,-1.000000
-56.605094,-44.635279,21.803061,1.000000
-51.956777,-75.646204,-50.837219,-1.000000
5.813427,-15.879852,50.619991,-1.000000
-55.699232,-86.251796,-45.250232,1.000000
-74.334032,-53.611954,-60.970264,-1.000000
-48.530890,-46.586269,7.008910,1.000000
-68.349066,-49.895504,-57.264823,-1.000000
-57.293316,-22.911226,-4.829627,-1.000000
-22.272820,-78.237717,-31.379493,-1.000000
10.893033,-42.217155,-17.471701,-1.000000
-12.860796,-55.026955,42.084741,-1.000000
-22.438717,-73.886508,-33.322880,1.000000
-43.048717,-31.047508,27.642545,1.000000
-13.847563,-26.275493,6.461235,-1.000000
-32.338872,-67.838875,-46.713732,-1.000000
-32.321471,-49.084860,-1.806275,1.000000
-55.884030,-12.355103,35.460075,1.000000
-12.321756,-58.078041,33.004864,-1.000000
-22.055013,-22.995938,7.634414,-1.000000
-30.236757,-80.010121,-24.149409,-1.000000
-15.734932,-27.927191,9.650141,-1.000000
-58.604606,-89.010166,-43.657841,1.000000
-16.423975,-28.196839,13.113555,-1.000000
-14.685636,-58.748129,34.837924,-1.000000
-42.677250,-23.493958,36.286785,1.000000
-13.976311,-23.323903,13.184718,-1.000000
-11.469443,-63.929270,-54.038731,1.000000
-17.903123,-23.857318,14.541304,-1.000000
-16.083554,-33.609839,10.507717,-1.000000
-53.380175,-3.765166,38.888854,1.000000
-39.384276,-20.678907,28.225633,1.000000
-26.259500,-62.212426,-50.840027,-1.000000
-34.149897,-62.813658,-46.018377,-1.000000
-54.340561,-7.158827,33.028376,1.000000
-41.049152,-27.586794,28.017728,1.000000
-39.940519,-101.827590,-40.773539,1.000000
-64.005899,-23.900874,-11.207098,-1.000000
-76.390870,-53.688024,-54.897687,-1.000000
-29.048109,-77.218628,-25.066093,1.000000
-40.306256,-52.773666,10.802986,1.000000
-75.058647,-50.438297,-60.661265,-1.000000
-22.238490,-49.728428,45.889567,1.000000
-47.474708,-24.846327,26.664308,1.000000
-18.360051,-25.880325,12.149558,-1.000000
-62.870202,-58.084370,-49.907129,1.000000
-18.899056,-49.686316,41.260639,1.000000
12.166219,-39.692703,-20.353415,-1.000000
-19.391657,-58.167438,33.921409,-1.000000
-16.522506,-53.446166,40.182278,-1.000000
-62.678160,-32.185668,-8.761982,-1.000000
-7.812267,-62.273828,-62.028460,1.000000
-3.987314,-77.666812,-64.898715,-1.000000
-19.104761,-59.028241,34.588589,-1.000000
-17.029034,-49.223489,37.166547,-1.000000
-45.493942,-19.325383,30.301939,1.000000
-71.578905,-46.942376,-53.491516,-1.000000
-14.769206,-50.681125,45.902344,1.000000
-7.247753,-74.718206,-66.281318,-1.000000
-27.761732,-71.898844,-25.742502,-1.000000
-48.877417,-70.210403,-53.714513,-1.000000
-43.448917,-47.424346,8.484161,1.000000
-42.850809,-90.788586,-39.475170,1.000000
-41.244206,-28.243991,28.195696,1.000000
-58.199934,-42.946032,20.750186,1.000000
-24.355854,-28.129748,13.884641,-1.000000
-26.180330,-79.613282,-22.737720,-1.000000
3.136822,-11.696801,44.894177,-1.000000
-25.015720,-78.461266,-32.061451,1.000000
-14.601057,-29.602865,11.819654,-1.000000
-75.781303,-50.527978,-56.255522,-1.000000
-2.918603,-11.327780,42.116799,-1.000000
-4.799583,-12.728824,48.389039,-1.000000
-51.164544,-89.151577,-46.790317,1.000000
-56.242016,-87.774077,-39.847259,1.000000
-49.838553,-76.329852,-48.792467,-1.000000
-23.375240,-78.368477,-28.032498,1.000000
-51.075926,-7.377254,38.099857,1.000000
-60.490375,-49.098742,22.767196,1.000000
-81.306459,-33.460683,-15.778640,1.000000
9.401525,-41.620065,-19.240605,-1.000000
-12.783066,-77.273249,-60.822477,-1.000000
-16.892803,-50.811425,30.322031,-1.000000
-39.371821,-29.618154,27.592801,1.000000
-56.534476,-40.006207,24.346014,-1.000000
-69.103371,-50.018457,16.449689,1.000000
-48.420592,-53.928182,5.276025,1.000000
-46.092982,-73.375425,-52.015989,-1.000000
-80.517882,-32.349020,-13.043031,1.000000
-12.578374,-51.400023,33.715227,-1.000000
-60.690959,-28.625224,-7.297952,-1.000000
-80.739150,-32.040870,-17.135920,1.000000
12.847596,-39.444067,-15.343724,-1.000000
-59.580424,-49.580288,23.693589,1.000000
-14.029386,-54.675034,34.576445,-1.000000
-19.122330,-55.291962,46.533113,1.000000
-79.382888,-49.950084,-60.804268,-1.000000
-24.565096,-77.550643,-25.166452,-1.000000
-64.730649,-24.339608,-6.168181,-1.000000
-26.038012,-81.254623,-29.421734,-1.000000
-18.198283,-82.648739,-65.587261,-1.000000
-55.616608,-8.782341,31.234563,1.000000
2.206336,-8.644079,40.326848,-1.000000
-28.888302,-81.425094,-29.405903,-1.000000
-29.495238,-74.468271,-28.735180,-1.000000
-39.227906,-97.780965,-42.646926,1.000000
-37.410647,-93.339945,-35.626931,1.000000
7.360829,-41.580546,-17.696447,-1.000000
-15.277767,-53.325783,35.002980,-1.000000
-56.617939,-82.190480,-51.719375,1.000000
-42.184967,-89.632733,-42.292576,1.000000
-51.663553,-82.429284,-46.724380,1.000000
-7.775751,-69.328270,-63.511673,1.000000
-23.723668,-30.381817,15.578588,-1.000000
-35.184168,-97.679206,-39.489089,1.000000
-56.324889,-13.283443,36.896000,1.000000
-10.462570,-63.441035,-58.468782,1.000000
-45.311884,-24.993139,26.803979,1.000000
-36.397660,-99.530989,-41.265552,1.000000
-54.548457,-42.766506,27.722332,-1.000000
-51.361439,-7.808768,39.901091,1.000000
-47.341493,-23.734230,28.409300,1.000000
-53.960807,-74.287039,-54.044849,-1.000000
-53.053635,-10.224699,44.277171,1.000000
-12.588524,-81.061133,-64.748051,-1.000000
-22.302050,-81.639610,-25.797311,-1.000000
-25.147312,-79.330158,-28.063420,-1.000000
-59.299121,-78.425085,-48.544700,1.000000
-24.110643,-31.587128,-12.772462,1.000000
-38.320558,-97.853896,-35.729374,1.000000
-53.628097,-52.185587,10.147599,1.000000
-18.244859,-24.597629,15.026105,-1.000000
-15.453066,-51.831018,29.518851,-1.000000
-78.247058,-35.301427,-15.172172,1.000000
-4.726380,-14.303524,52.762408,-1.000000
-69.208598,-60.324417,-51.663698,1.000000
-76.841957,-56.308822,-51.177024,-1.000000
-53.324122,-73.511810,-53.980467,-1.000000
-52.989595,-47.028796,26.156239,1.000000
-59.429967,-26.094951,-13.369501,-1.000000
-15.652764,-68.282109,-56.273614,1.000000
-50.552961,-68.554116,-52.078497,-1.000000
-55.228555,-49.384907,28.820417,-1.000000
-23.320139,-80.232466,-35.515090,-1.000000
-17.334877,-61.074516,37.232974,-1.000000
0.860316,-12.826594,40.882551,-1.000000
-30.953576,-34.133804,-10.947199,1.000000
-32.878765,-79.376408,-30.034726,-1.000000
-57.373390,-45.944919,26.056346,-1.000000
-57.594886,-10.848917,39.668813,1.000000
-1.406974,-19.605224,50.602123,-1.000000
-14.696250,-81.628396,-65.179887,-1.000000
-13.880183,-45.669135,47.229877,1.000000
-8.141637,-66.990165,-60.312621,1.000000
-10.148177,-84.005002,-64.494952,-1.000000
-53.002001,-9.690194,38.286809,1.000000
-13.459936,-25.980664,9.436637,-1.000000
-48.937489,-53.558667,9.080571,1.000000
5.201070,-9.762971,45.339823,-1.000000
-58.477205,-25.873911,-11.016436,-1.000000
-31.137560,-32.472312,-13.438594,1.000000
-12.013392,-50.484271,34.131415,-1.000000
-36.820327,-19.957445,-35.658611,-1.000000
-52.191539,-82.898214,-44.629627,1.000000
-47.746323,-26.592641,29.452435,1.000000
-56.516493,-7.596280,39.319115,1.000000
-57.378381,-41.239235,28.436104,-1.000000
-57.325011,-23.334360,-5.778929,-1.000000
-61.596081,-62.015752,-55.609955,1.000000
-58.253167,-41.611002,29.309821,-1.000000
-31.817195,-34.112684,-11.339598,1.000000
-13.583684,-81.091561,-64.845274,-1.000000
1.175046,-5.249731,51.501091,-1.000000
-64.936332,-62.803782,-54.767244,1.000000
-49.834107,-80.734321,-47.896146,1.000000
10.589321,-36.571250,-20.382640,-1.000000
-25.310955,-47.515294,45.565623,1.000000
-55.215070,-46.206567,20.987132,1.000000
1.686026,-6.758671,47.584276,-1.000000
-11.843129,-80.846724,-59.992433,-1.000000
-36.310516,-33.048016,-17.257152,1.000000
-31.534934,-22.531137,-34.943339,-1.000000
-84.593323,-33.457236,-13.283828,1.000000
-48.257858,-52.440798,10.844618,1.000000
11.767763,-43.136120,-19.019232,-1.000000
-62.013015,-8.284591,42.027422,1.000000
-78.102004,-55.908533,-54.703711,-1.000000
-14.508688,-58.200705,36.061596,-1.000000
-20.541834,-27.407429,6.839464,-1.000000
-57.956901,-26.572904,-3.656343,-1.000000
-43.721925,-44.087965,11.806895,1.000000
-11.842699,-54.459805,37.888705,-1.000000
-47.596632,-69.560402,-54.633282,-1.000000
-78.361147,-34.980733,-16.309158,1.000000
-61.143983,-41.889039,17.144110,1.000000
-81.838366,-36.163105,-14.142404,1.000000
-36.195746,-28.783024,-10.948957,1.000000
-36.666117,-20.290957,-25.376585,-1.000000
-29.859931,-80.018329,-28.526725,-1.000000
-9.629448,-75.631404,-55.730456,1.000000
-37.145467,-20.827502,-38.139744,-1.000000
-57.349099,-29.054816,-0.954359,-1.000000
-38.386289,-26.876854,26.248523,1.000000
-56.088793,-12.020940,33.623221,1.000000
-38.429379,-100.211984,-39.108252,1.000000
-67.213210,-57.940297,-52.776779,1.000000
-54.435813,-11.108095,36.844311,1.000000
-31.924311,-77.657449,-28.664170,-1.000000
-48.696079,-75.263832,-48.888938,-1.000000
-29.355562,-34.009946,-18.243279,1.000000
-59.139872,-27.331695,-9.161691,-1.000000
-27.333722,-73.374763,-27.847176,-1.000000
-8.315004,-67.787862,-58.205776,1.000000
-8.437722,-73.693086,-61.149167,1.000000
-27.670401,-79.823134,-24.842929,-1.000000
-51.752361,-69.557685,-53.159024,-1.000000
-20.509112,-51.788399,46.032366,1.000000
-52.024439,-85.524133,-48.739021,1.000000
-50.651836,-72.873583,-42.123184,-1.000000
-48.054755,-69.101174,-51.517226,-1.000000
-59.218880,-43.245035,26.257837,-1.000000
-27.323780,-72.040148,-25.728940,1.000000
7.320136,-34.493664,-17.703551,-1.000000
-47.394558,-52.196847,6.340197,1.000000
-27.093991,-79.164978,-25.466116,-1.000000
-10.217285,-79.285580,-64.019285,-1.000000
-73.747009,-52.955558,-57.434035,-1.000000
-28.531871,-34.038313,-13.492897,1.000000
-39.515986,-32.162473,28.414931,1.000000
-58.588848,-43.855084,18.974774,1.000000
-33.341916,-65.900038,-44.931477,-1.000000
-62.329827,-61.821784,-55.600604,1.000000
-8.849586,-77.311597,-60.580076,-1.000000
-29.339389,-75.555060,-25.682972,-1.000000
-1.689017,-16.518920,44.748822,-1.000000
-57.494337,-47.383873,23.515067,1.000000
-40.184406,-47.614198,11.674944,1.000000
-42.250864,-51.495392,8.590556,1.000000
-17.493583,-82.040059,-66.184633,-1.000000
-57.725024,-84.907454,-37.569213,1.000000
-2.174905,-12.117591,49.753702,-1.000000
-11.017786,-72.924534,-53.628002,1.000000
-15.548612,-52.304030,33.312227,-1.000000
-59.799615,-47.612729,19.816981,1.000000
-20.456871,-47.631500,47.050559,1.000000
10.932428,-43.923056,-17.871141,-1.000000
-29.259487,-65.868983,-50.024315,-1.000000
-48.845010,-50.202183,6.297235,1.000000
-78.093451,-49.617918,-53.529923,-1.000000
-61.779134,-61.892537,-55.893600,1.000000
